"404;""1ESOE"";""JGG  "";""MAT  "";""405  "";2;1"
"405;""1ESOF"";""CSG  "";""LCL  "";""112  "";2;1"
"406;""1ESOG"";""RMS  "";""MuS  "";""411  "";2;1"
"407;""1ESOH"";""ARG  "";""LCL  "";""202  "";2;1"
"408;""1ESOI"";""ARC  "";""MuS  "";""4S   "";2;1"
"409;""2ESOA"";""JRM  "";""GeH  "";""422  "";2;1"
"410;""2ESOB"";""AGC  "";""FyQ  "";""423  "";2;1"
"411;""2ESOC"";""JCL  "";""FyQ  "";""424  "";2;1"
"412;""2ESOB"";""AMR  "";""AMBCM"";""302  "";2;1"
"413;""2ESOC"";""AMR  "";""AMBCM"";""302  "";2;1"
"414;""2ESOD"";""MGR  "";""EF   "";""5S   "";2;1"
"415;""2ESOE"";""INN  "";""GeH  "";""413  "";2;1"
"416;""2ESOF"";""JMG  "";""LCL  "";""414  "";2;1"
"417;""2ESOG"";""AAS  "";""TEC  "";""301  "";2;1"
"418;""2ESOH"";""SRE  "";""EPVA "";""415  "";2;1"
"419;""3ESOA"";""IBR  "";""GeH  "";""311  "";2;1"
"420;""3ESOB"";""RIG  "";""LCL  "";""406  "";2;1"
"421;""3ESOC"";""ANO  "";""LCL  "";""113  "";2;1"
"422;""3ESOB"";""AGR  "";""AMBLS"";""408  "";2;1"
"423;""3ESOC"";""AGR  "";""AMBLS"";""408  "";2;1"
"424;""3ESOD"";""ELN  "";""ING  "";""117  "";2;1"
"425;""3ESOE"";""ICL  "";""GeH  "";""512  "";2;1"
"426;""3ESOF"";""MLC  "";""LCL  "";""425  "";2;1"
"427;""3ESOG"";""MRJ  "";""ING  "";""426  "";2;1"
"428;""4ESOA"";""MMR  "";""FR2  "";""303  "";2;1"
"429;""4ESOB"";""AAS  "";""EF   "";""P-3  "";2;1"
"430;""4ESOC"";""IGB  "";""BYG  "";""524  "";2;1"
"431;""4ESOC"";""VPC  "";""ECO  "";""118  "";2;1"
"432;""4ESOD"";""SMC  "";""FR2  "";""203  "";2;1"
"433;""4ESOE"";""RCG  "";""EF   "";""P-1  "";2;1"
"434;""4ESOF"";""ERC  "";""ING  "";""TIC3 "";2;1"
"435;""1FPB "";""JGM  "";""CSI  "";""314  "";2;1"
"436;""2FPB "";""CGR  "";""ARCHC"";""304  "";2;1"
"437;""1BS  "";""COS  "";""MCS  "";""501  "";2;1"
"438;""1BSH "";""MGC  "";""TIYC "";""TIC2 "";2;1"
"439;""1BSH "";""JME  "";""TIYC "";""TIC1 "";2;1"
"440;""1BCT "";""ACC  "";""MAT  "";""201  "";2;1"
"441;""1BA  "";""MGG  "";""LCL  "";""211  "";2;1"
"442;""2BS  "";""AIS  "";""PSI  "";""521  "";2;1"
"443;""2BSH "";""ILL  "";""ING  "";""513  "";2;1"
"444;""2BCT "";""AHG  "";""MAT  "";""526  "";2;1"
"445;""1GA  "";""MGS  "";""FOL  "";""116  "";2;1"
"446;""1ITE "";""MCP  "";""FOL  "";""105  "";2;1"
"447;""1SMR "";""PRA  "";""SIOPM"";""102  "";2;1"
"448;""2GA  "";""ARG  "";""TDC  "";""100  "";2;1"
"449;""2ITE "";""MRR  "";""IMS  "";""312  "";2;1"
"450;""2SMR "";""JBP  "";""SERRE"";""101  "";2;1"
"451;""1AFI "";""RHM  "";""CYAC "";""115  "";2;1"
"452;""1DAW "";""TGU  "";""FOL  "";""103  "";2;1"
"453;""2AFI "";""MFM  "";""HLC  "";""114  "";2;1"
"454;""2DAW "";""CMP  "";""HLC  "";""104  "";2;1"
"455;""1ESOA"";""POV  "";""ING  "";""401  "";2;2"
"456;""1ESOB"";""RMS  "";""MuS  "";""4S   "";2;2"
"457;""1ESOC"";""IGB  "";""ByG  "";""403  "";2;2"
"458;""1ESOD"";""AGF  "";""LCL  "";""404  "";2;2"
"459;""1ESOE"";""MRJ  "";""ING  "";""405  "";2;2"
"460;""1ESOF"";""JSM  "";""MAT  "";""112  "";2;2"
"461;""1ESOG"";""MMR  "";""FR2  "";""411  "";2;2"
"462;""1ESOH"";""SMC  "";""FR2  "";""201  "";2;2"
"463;""1ESOI"";""SMC  "";""FR2  "";""201  "";2;2"
"464;""1ESOG"";""AAS  "";""TAP  "";""301  "";2;2"
"465;""1ESOH"";""AAS  "";""TAP  "";""301  "";2;2"
"466;""1ESOI"";""AAS  "";""TAP  "";""301  "";2;2"
"467;""1ESOG"";""AIS  "";""CSG  "";""203  "";2;2"
"468;""1ESOH"";""AIS  "";""CSG  "";""203  "";2;2"
"469;""1ESOI"";""AIS  "";""CSG  "";""203  "";2;2"
"470;""2ESOA"";""AGC  "";""FyQ  "";""422  "";2;2"
"471;""2ESOB"";""MMG  "";""GeH  "";""423  "";2;2"
"472;""2ESOC"";""ICL  "";""GeH  "";""424  "";2;2"
"473;""2ESOB"";""IBR  "";""AMBLS"";""408  "";2;2"
"474;""2ESOC"";""IBR  "";""AMBLS"";""408  "";2;2"
"475;""2ESOD"";""CSG  "";""LCL  "";""412  "";2;2"
"476;""2ESOE"";""MGR  "";""EF   "";""5S   "";2;2"
"477;""2ESOF"";""RLT  "";""GeH  "";""414  "";2;2"
"478;""2ESOG"";""JCL  "";""FyQ  "";""416  "";2;2"
"479;""2ESOH"";""JGG  "";""MAT  "";""417  "";2;2"
"480;""3ESOA"";""ANO  "";""LCL  "";""311  "";2;2"
"481;""3ESOB"";""MSF  "";""BYG  "";""406  "";2;2"
"482;""3ESOC"";""AMR  "";""BYG  "";""113  "";2;2"
"483;""3ESOB"";""BBT  "";""AMBCM"";""524  "";2;2"
"484;""3ESOC"";""BBT  "";""AMBCM"";""524  "";2;2"
"485;""3ESOD"";""ARM  "";""EF   "";""P-1  "";2;2"
"486;""3ESOE"";""AGZ  "";""REL  "";""512  "";2;2"
"487;""3ESOF"";""INN  "";""GeH  "";""425  "";2;2"
"488;""3ESOG"";""CMS  "";""LCL  "";""426  "";2;2"
"489;""4ESOA"";""CGA  "";""FIL  "";""303  "";2;2"
"490;""4ESOB"";""CGA  "";""FIL  "";""303  "";2;2"
"491;""4ESOA"";""JME  "";""TIC  "";""TIC3 "";2;2"
"492;""4ESOB"";""JME  "";""TIC  "";""TIC3 "";2;2"
"493;""4ESOB"";""ARC  "";""MUS  "";""TIC2 "";2;2"
"494;""4ESOC"";""ARC  "";""MUS  "";""TIC2 "";2;2"
"495;""4ESOF"";""ARC  "";""MUS  "";""TIC2 "";2;2"
"496;""4ESOB"";""MGA  "";""TEC  "";""510  "";2;2"
"497;""4ESOC"";""MGA  "";""TEC  "";""510  "";2;2"
"498;""4ESOD"";""MGA  "";""TEC  "";""510  "";2;2"
"499;""4ESOA"";""MPN  "";""EPVA "";""415  "";2;2"
"500;""4ESOC"";""MPN  "";""EPVA "";""415  "";2;2"
"501;""4ESOD"";""MPN  "";""EPVA "";""415  "";2;2"
"502;""4ESOF"";""MPN  "";""EPVA "";""415  "";2;2"
"503;""4ESOC"";""FGA  "";""FIL  "";""118  "";2;2"
"504;""4ESOD"";""FGA  "";""FIL  "";""118  "";2;2"
"505;""4ESOF"";""FGA  "";""FIL  "";""118  "";2;2"
"506;""4ESOD"";""MSM  "";""TIC  "";""TIC1 "";2;2"
"507;""4ESOE"";""RIG  "";""LCL  "";""111  "";2;2"
"508;""1FPB "";""FBP  "";""TAB  "";""314  "";2;2"
"509;""2FPB "";""ADG  "";""PPVP "";""304  "";2;2"
"510;""1BS  "";""AAS  "";""EFI  "";""P-2  "";2;2"
"511;""1BSH "";""MLC  "";""LCL  "";""502  "";2;2"
"512;""1BCT "";""ISA  "";""FQU  "";""202  "";2;2"
"513;""1BCT "";""CSM  "";""FQU  "";""302  "";2;2"
"514;""1BA  "";""CRR  "";""FART "";""211  "";2;2"
"515;""1BPA "";""APM  "";""DTEL "";""     "";2;2"
"516;""2BS  "";""VPC  "";""ECE  "";""521  "";2;2"
"517;""2BSH "";""JDC  "";""LAT  "";""413  "";2;2"
"518;""2BSH "";""JMF  "";""MCS  "";""513  "";2;2"
"519;""2BCT "";""RCG  "";""AFS  "";""P-3  "";2;2"
"520;""1GA  "";""ILL  "";""ING  "";""116  "";2;2"
"521;""1ITE "";""JLA  "";""IRDST"";""313  "";2;2"
"522;""1SMR "";""PRA  "";""SIOPM"";""102  "";2;2"
"523;""2GA  "";""RHM  "";""OARH "";""100  "";2;2"
"524;""2ITE "";""MRR  "";""IMS  "";""312  "";2;2"
"525;""2SMR "";""JBP  "";""SERRE"";""101  "";2;2"
"526;""1AFI "";""MFM  "";""ING  "";""115  "";2;2"
"527;""1DAW "";""CMP  "";""ENDES"";""103  "";2;2"
"528;""2AFI "";""ARG  "";""GRH  "";""114  "";2;2"
"529;""2DAW "";""TGU  "";""EINEM"";""104  "";2;2"
"530;""1ESOA"";""RCG  "";""EF   "";""P-1  "";2;3"
"531;""1ESOB"";""IGB  "";""ByG  "";""402  "";2;3"
"532;""1ESOC"";""RPR  "";""ING  "";""403  "";2;3"
"533;""1ESOD"";""RMM  "";""ByG  "";""404  "";2;3"
"534;""1ESOE"";""RMS  "";""MuS  "";""4S   "";2;3"
"535;""1ESOF"";""JGM  "";""GeH  "";""112  "";2;3"
"536;""1ESOG"";""ARM  "";""EF   "";""P-2  "";2;3"
"537;""1ESOH"";""AHG  "";""MAT  "";""202  "";2;3"
"538;""1ESOI"";""POV  "";""ING  "";""203  "";2;3"
"539;""2ESOA"";""RCG  "";""TEC  "";""301  "";2;3"
"540;""2ESOB"";""SRE  "";""TUT  "";""423  "";2;3"
"541;""2ESOC"";""MPN  "";""EPVA "";""424  "";2;3"
"542;""2ESOD"";""MSV  "";""GeH  "";""412  "";2;3"
"543;""2ESOE"";""CSG  "";""LCL  "";""413  "";2;3"
"544;""2ESOF"";""ANO  "";""LIBD1"";""411  "";2;3"
"545;""2ESOH"";""ANO  "";""LIBD1"";""411  "";2;3"
"546;""2ESOG"";""ARG  "";""LIBD1"";""416  "";2;3"
"547;""2ESOF"";""JSM  "";""LIBD2"";""417  "";2;3"
"548;""2ESOG"";""JSM  "";""LIBD2"";""417  "";2;3"
"549;""2ESOH"";""JSM  "";""LIBD2"";""417  "";2;3"
"550;""2ESOF"";""SBR  "";""LIBD3"";""422  "";2;3"
"551;""2ESOG"";""SBR  "";""LIBD3"";""422  "";2;3"
"552;""2ESOH"";""SBR  "";""LIBD3"";""422  "";2;3"
"553;""2ESOF"";""AGA  "";""LIBD4"";""414  "";2;3"
"554;""2ESOG"";""AGA  "";""LIBD4"";""414  "";2;3"
"555;""2ESOH"";""AGA  "";""LIBD4"";""414  "";2;3"
"556;""2ESOF"";""ETS  "";""LIBD5"";""TIC3 "";2;3"
"557;""2ESOG"";""ETS  "";""LIBD5"";""TIC3 "";2;3"
"558;""2ESOH"";""ETS  "";""LIBD5"";""TIC3 "";2;3"
"559;""3ESOA"";""FRC  "";""FR2  "";""311  "";2;3"
"560;""3ESOB"";""MMR  "";""FR2  "";""406  "";2;3"
"561;""3ESOC"";""MMR  "";""FR2  "";""406  "";2;3"
"562;""3ESOA"";""JMG  "";""CLAI "";""524  "";2;3"
"563;""3ESOB"";""JMG  "";""CLAI "";""524  "";2;3"
"564;""3ESOC"";""JMG  "";""CLAI "";""524  "";2;3"
"565;""3ESOA"";""FMC  "";""CSG  "";""201  "";2;3"
"566;""3ESOB"";""CGA  "";""CSG  "";""113  "";2;3"
"567;""3ESOC"";""CGA  "";""CSG  "";""113  "";2;3"
"568;""3ESOD"";""MSF  "";""BYG  "";""117  "";2;3"
"569;""3ESOE"";""MLC  "";""LCL  "";""512  "";2;3"
"570;""3ESOF"";""AGZ  "";""REL  "";""425  "";2;3"
"571;""3ESOG"";""RGC  "";""REL  "";""426  "";2;3"
"572;""3ESOF"";""ICL  "";""VE   "";""409  "";2;3"
"573;""3ESOG"";""ICL  "";""VE   "";""409  "";2;3"
"574;""4ESOA"";""JDC  "";""LAT  "";""303  "";2;3"
"575;""4ESOB"";""BBT  "";""FYQ  "";""525  "";2;3"
"576;""4ESOC"";""AHH  "";""MAC  "";""118  "";2;3"
"577;""4ESOD"";""AAS  "";""EF   "";""5S   "";2;3"
"578;""4ESOE"";""JCM  "";""IAEYE"";""111  "";2;3"
"579;""4ESOF"";""HCG  "";""MAP  "";""514  "";2;3"
"580;""1FPB "";""FBP  "";""TAB  "";""314  "";2;3"
"581;""2FPB "";""ADG  "";""PPVP "";""304  "";2;3"
"582;""1BS  "";""JRM  "";""HMC  "";""501  "";2;3"
"583;""1BSH "";""JRM  "";""HMC  "";""501  "";2;3"
"584;""1BSH "";""INN  "";""HMC  "";""502  "";2;3"
"585;""1BA  "";""INN  "";""HMC  "";""502  "";2;3"
"586;""1BS  "";""CMS  "";""LUN  "";""405  "";2;3"
"587;""1BSH "";""CMS  "";""LUN  "";""405  "";2;3"
"588;""1BSH "";""AGR  "";""LUN  "";""211  "";2;3"
"589;""1BA  "";""AGR  "";""LUN  "";""211  "";2;3"
"590;""1BCT "";""MGC  "";""TIYC "";""TIC2 "";2;3"
"591;""1BCT "";""JME  "";""TIYC "";""TIC1 "";2;3"
"592;""1BPA "";""JMF  "";""DTEL "";""     "";2;3"
"593;""2BS  "";""ERC  "";""ING  "";""521  "";2;3"
"594;""2BSH "";""BMQ  "";""FR2  "";""513  "";2;3"
"595;""2BCT "";""BMQ  "";""FR2  "";""513  "";2;3"
"596;""2BSH "";""AIS  "";""PSI  "";""526  "";2;3"
"597;""2BCT "";""AIS  "";""PSI  "";""526  "";2;3"
"598;""2BCT "";""MGA  "";""TIN  "";""510  "";2;3"
"599;""2BPA "";""IBR  "";""DTEL "";""     "";2;3"
"600;""1GA  "";""ILL  "";""ING  "";""116  "";2;3"
"601;""1ITE "";""JLA  "";""IRDST"";""313  "";2;3"
"602;""1SMR "";""MGL  "";""APLOF"";""102  "";2;3"
"603;""2GA  "";""RHM  "";""OARH "";""100  "";2;3"
"604;""2ITE "";""TGU  "";""EINEM"";""105  "";2;3"
"605;""2SMR "";""PRA  "";""SIOPR"";""101  "";2;3"
"606;""1AFI "";""MCP  "";""GDJE "";""115  "";2;3"
"607;""1DAW "";""JFV  "";""PROGR"";""103  "";2;3"
"608;""2AFI "";""JJH  "";""SE   "";""114  "";2;3"
"609;""2DAW "";""CMP  "";""DWECL"";""104  "";2;3"
"610;""2ESPA"";""JSL  "";""DTEL "";""     "";2;3"
"611;""1ESOA"";""AGA  "";""LIBD1"";""423  "";2;5"
"612;""1ESOB"";""AGA  "";""LIBD1"";""423  "";2;5"
"613;""1ESOC"";""AGA  "";""LIBD1"";""423  "";2;5"
"614;""1ESOA"";""COS  "";""LIBD2"";""401  "";2;5"
"615;""1ESOB"";""AHH  "";""LIBD2"";""403  "";2;5"
"616;""1ESOC"";""AHH  "";""LIBD2"";""403  "";2;5"
"617;""1ESOA"";""MGG  "";""LIBD4"";""402  "";2;5"
"618;""1ESOB"";""MGG  "";""LIBD4"";""402  "";2;5"
"619;""1ESOC"";""MGG  "";""LIBD4"";""402  "";2;5"
"620;""1ESOA"";""JBP  "";""LIBD5"";""TIC3 "";2;5"
"621;""1ESOB"";""JBP  "";""LIBD5"";""TIC3 "";2;5"
"622;""1ESOC"";""JBP  "";""LIBD5"";""TIC3 "";2;5"
"623;""1ESOD"";""CRR  "";""TUT  "";""404  "";2;5"
"624;""1ESOE"";""CSG  "";""LCL  "";""405  "";2;5"
"625;""1ESOF"";""CMV  "";""EPVA "";""112  "";2;5"
"626;""1ESOG"";""AGF  "";""LCL  "";""411  "";2;5"
"627;""1ESOH"";""ERC  "";""ING  "";""202  "";2;5"
"628;""1ESOI"";""AOV  "";""MAT  "";""203  "";2;5"
"629;""2ESOA"";""JGR  "";""MAT  "";""422  "";2;5"
"630;""2ESOB"";""SRE  "";""EPVA "";""415  "";2;5"
"631;""2ESOC"";""RCG  "";""TEC  "";""424  "";2;5"
"632;""2ESOD"";""JCL  "";""FyQ  "";""412  "";2;5"
"633;""2ESOE"";""AGC  "";""FyQ  "";""413  "";2;5"
"634;""2ESOF"";""EOG  "";""TUT  "";""414  "";2;5"
"635;""2ESOG"";""MRM  "";""ING  "";""416  "";2;5"
"636;""2ESOH"";""ANO  "";""LCL  "";""417  "";2;5"
"637;""3ESOA"";""JSL  "";""FQU  "";""311  "";2;5"
"638;""3ESOB"";""CJG  "";""TEC  "";""301  "";2;5"
"639;""3ESOC"";""AGZ  "";""REL  "";""113  "";2;5"
"640;""3ESOD"";""RGC  "";""REL  "";""117  "";2;5"
"641;""3ESOC"";""MFM  "";""VE   "";""406  "";2;5"
"642;""3ESOD"";""MFM  "";""VE   "";""406  "";2;5"
"643;""3ESOE"";""MRJ  "";""ING  "";""512  "";2;5"
"644;""3ESOF"";""POV  "";""ING  "";""425  "";2;5"
"645;""3ESOG"";""ARM  "";""EF   "";""P-2  "";2;5"
"646;""4ESOA"";""JSM  "";""MAC  "";""303  "";2;5"
"647;""4ESOB"";""SMC  "";""FR2  "";""201  "";2;5"
"648;""4ESOC"";""MLC  "";""LCL  "";""118  "";2;5"
"649;""4ESOD"";""SBR  "";""ING  "";""TIC1 "";2;5"
"650;""4ESOE"";""HCG  "";""MAP  "";""111  "";2;5"
"651;""4ESOF"";""JRM  "";""GeH  "";""514  "";2;5"
"652;""1FPB "";""ADG  "";""TID  "";""314  "";2;5"
"653;""2FPB "";""JGM  "";""CSII "";""304  "";2;5"
"654;""1BS  "";""AIS  "";""FIL  "";""501  "";2;5"
"655;""1BSH "";""JDC  "";""GRI  "";""524  "";2;5"
"656;""1BSH "";""JCM  "";""ECO  "";""502  "";2;5"
"657;""1BCT "";""AAS  "";""EFI  "";""5S   "";2;5"
"658;""1BA  "";""CGA  "";""FIL  "";""211  "";2;5"
"659;""2BS  "";""MSV  "";""HES  "";""521  "";2;5"
"660;""2BSH "";""RLT  "";""HAR  "";""TIC2 "";2;5"
"661;""2BSH "";""MMG  "";""GEO  "";""513  "";2;5"
"662;""2BCT "";""FMC  "";""HFI  "";""526  "";2;5"
"663;""1GA  "";""JMS  "";""TII  "";""115  "";2;5"
"664;""1ITE "";""MRR  "";""IEB  "";""313  "";2;5"
"665;""1SMR "";""MGL  "";""APLOF"";""102  "";2;5"
"666;""2GA  "";""MCP  "";""EAU  "";""100  "";2;5"
"667;""2ITE "";""JLA  "";""IR   "";""312  "";2;5"
"668;""2SMR "";""PRA  "";""SIOPR"";""101  "";2;5"
"669;""1AFI "";""FBP  "";""FOL  "";""116  "";2;5"
"670;""1DAW "";""JFV  "";""PROGR"";""103  "";2;5"
"671;""2AFI "";""JJH  "";""SE   "";""114  "";2;5"
"672;""2DAW "";""CMP  "";""DWECL"";""104  "";2;5"
"673;""1ESOA"";""RMM  "";""ByG  "";""401  "";2;6"
"674;""1ESOB"";""AOV  "";""MAT  "";""402  "";2;6"
"675;""1ESOC"";""CRR  "";""EPVA "";""403  "";2;6"
"676;""1ESOD"";""SMC  "";""FR2  "";""405  "";2;6"
"677;""1ESOE"";""SMC  "";""FR2  "";""405  "";2;6"
"678;""1ESOF"";""FRC  "";""FR2  "";""112  "";2;6"
"679;""1ESOD"";""JCL  "";""TAP  "";""TIC2 "";2;6"
"680;""1ESOE"";""JCL  "";""TAP  "";""TIC2 "";2;6"
"681;""1ESOF"";""JCL  "";""TAP  "";""TIC2 "";2;6"
"682;""1ESOD"";""MSV  "";""CSG  "";""404  "";2;6"
"683;""1ESOE"";""MSV  "";""CSG  "";""404  "";2;6"
"684;""1ESOF"";""MSV  "";""CSG  "";""404  "";2;6"
"685;""1ESOD"";""AGF  "";""LIBD7"";""409  "";2;6"
"686;""1ESOE"";""AGF  "";""LIBD7"";""409  "";2;6"
"687;""1ESOF"";""AGF  "";""LIBD7"";""409  "";2;6"
"688;""1ESOG"";""MRM  "";""ING  "";""411  "";2;6"
"689;""1ESOH"";""ARG  "";""LIBD1"";""408  "";2;6"
"690;""1ESOI"";""ARG  "";""LIBD1"";""408  "";2;6"
"691;""1ESOH"";""PSR  "";""LIBD2"";""202  "";2;6"
"692;""1ESOI"";""PSR  "";""LIBD2"";""202  "";2;6"
"693;""1ESOH"";""AGR  "";""LIBD4"";""203  "";2;6"
"694;""1ESOI"";""AGR  "";""LIBD4"";""203  "";2;6"
"695;""2ESOA"";""AGZ  "";""REL  "";""424  "";2;6"
"696;""2ESOC"";""AGZ  "";""REL  "";""424  "";2;6"
"697;""2ESOB"";""RGC  "";""REL  "";""423  "";2;6"
"698;""2ESOA"";""RGC  "";""REL  "";""423  "";2;6"
"699;""2ESOA"";""SRE  "";""VE   "";""422  "";2;6"
"700;""2ESOB"";""SRE  "";""VE   "";""422  "";2;6"
"701;""2ESOC"";""MPN  "";""VE   "";""425  "";2;6"
"702;""2ESOD"";""RCG  "";""TEC  "";""412  "";2;6"
"703;""2ESOE"";""AAS  "";""TEC  "";""301  "";2;6"
"704;""2ESOF"";""ARC  "";""MUS  "";""4S   "";2;6"
"705;""2ESOG"";""JSM  "";""MAT  "";""416  "";2;6"
"706;""2ESOH"";""JRM  "";""GeH  "";""417  "";2;6"
"707;""3ESOA"";""AHG  "";""MAC  "";""406  "";2;6"
"708;""3ESOB"";""AHG  "";""MAC  "";""406  "";2;6"
"709;""3ESOA"";""HCG  "";""MAP  "";""311  "";2;6"
"710;""3ESOB"";""HCG  "";""MAP  "";""311  "";2;6"
"711;""3ESOC"";""EOG  "";""MAC  "";""113  "";2;6"
"712;""3ESOD"";""EOG  "";""MAC  "";""113  "";2;6"
"713;""3ESOC"";""JGR  "";""MAP  "";""117  "";2;6"
"714;""3ESOD"";""JGR  "";""MAP  "";""117  "";2;6"
"715;""3ESOB"";""BBT  "";""AMBCM"";""TIC1 "";2;6"
"716;""3ESOC"";""BBT  "";""AMBCM"";""TIC1 "";2;6"
"717;""3ESOE"";""MSF  "";""BYG  "";""413  "";2;6"
"718;""3ESOF"";""ARM  "";""EF   "";""5S   "";2;6"
"719;""3ESOG"";""CJG  "";""TEC  "";""426  "";2;6"
"720;""4ESOA"";""RPR  "";""ING  "";""303  "";2;6"
"721;""4ESOB"";""AGA  "";""LCL  "";""525  "";2;6"
"722;""4ESOC"";""AGC  "";""FYQ  "";""302  "";2;6"
"723;""4ESOC"";""CMS  "";""LAT  "";""118  "";2;6"
"724;""4ESOD"";""RLT  "";""GeH  "";""522  "";2;6"
"725;""4ESOE"";""ERC  "";""ING  "";""111  "";2;6"
"726;""4ESOF"";""JCM  "";""IAEYE"";""514  "";2;6"
"727;""1FPB "";""ADG  "";""TID  "";""314  "";2;6"
"728;""2FPB "";""FBP  "";""ABO  "";""304  "";2;6"
"729;""1BS  "";""ANO  "";""LCL  "";""501  "";2;6"
"730;""1BSH "";""JDC  "";""LAT  "";""524  "";2;6"
"731;""1BSH "";""COS  "";""MCS  "";""502  "";2;6"
"732;""1BCT "";""FGA  "";""FIL  "";""201  "";2;6"
"733;""1BA  "";""SBR  "";""ING  "";""211  "";2;6"
"734;""1BPA "";""APM  "";""DTEL "";""     "";2;6"
"735;""2BS  "";""JGG  "";""MCS  "";""521  "";2;6"
"736;""2BSH "";""FMC  "";""HFI  "";""513  "";2;6"
"737;""2BCT "";""ISA  "";""QUI  "";""526  "";2;6"
"738;""2BCT "";""CMV  "";""DBT  "";""415  "";2;6"
"739;""2BPA "";""JMG  "";""DTEL "";""     "";2;6"
"740;""1GA  "";""JJH  "";""TC   "";""116  "";2;6"
"741;""1ITE "";""MRR  "";""IEB  "";""313  "";2;6"
"742;""1SMR "";""JBP  "";""REDLO"";""102  "";2;6"
"743;""1SMR "";""JME  "";""REDLO"";""     "";2;6"
"744;""2GA  "";""MCP  "";""EAU  "";""100  "";2;6"
"745;""2ITE "";""JLA  "";""IR   "";""312  "";2;6"
"746;""2SMR "";""MGL  "";""APLWE"";""101  "";2;6"
"747;""1AFI "";""JMS  "";""OPI  "";""115  "";2;6"
"748;""1DAW "";""ETS  "";""BADAT"";""103  "";2;6"
"749;""2AFI "";""CAR  "";""CFI  "";""114  "";2;6"
"750;""2DAW "";""MSM  "";""DWESE"";""104  "";2;6"
"751;""2ESPA"";""JSL  "";""DTEL "";""     "";2;6"
"752;""1ESOA"";""AOV  "";""MAT  "";""401  "";2;7"
"753;""1ESOB"";""JLM  "";""GeH  "";""402  "";2;7"
"754;""1ESOC"";""AHH  "";""MAT  "";""403  "";2;7"
"755;""1ESOD"";""JSM  "";""MAT  "";""404  "";2;7"
"756;""1ESOE"";""MMG  "";""GeH  "";""405  "";2;7"
"757;""1ESOF"";""RMM  "";""ByG  "";""112  "";2;7"
"758;""1ESOG"";""JSL  "";""ByG  "";""411  "";2;7"
"759;""1ESOH"";""RLT  "";""TUT  "";""202  "";2;7"
"760;""1ESOI"";""ARG  "";""LCL  "";""203  "";2;7"
"761;""2ESOA"";""AGF  "";""LCL  "";""422  "";2;7"
"762;""2ESOB"";""SBR  "";""ING  "";""423  "";2;7"
"763;""2ESOC"";""RPR  "";""ING  "";""424  "";2;7"
"764;""2ESOB"";""MRM  "";""AMBLE"";""408  "";2;7"
"765;""2ESOC"";""MRM  "";""AMBLE"";""408  "";2;7"
"766;""2ESOD"";""JGR  "";""MAT  "";""412  "";2;7"
"767;""2ESOE"";""ARC  "";""MUS  "";""4S   "";2;7"
"768;""2ESOF"";""FMM  "";""ING  "";""414  "";2;7"
"769;""2ESOG"";""CMS  "";""LCL  "";""416  "";2;7"
"770;""2ESOH"";""BBT  "";""FyQ  "";""417  "";2;7"
"771;""3ESOA"";""RCG  "";""TEC  "";""301  "";2;7"
"772;""3ESOB"";""POV  "";""TUT  "";""406  "";2;7"
"773;""3ESOC"";""CGA  "";""ECDH "";""113  "";2;7"
"774;""3ESOD"";""AGA  "";""LCL  "";""117  "";2;7"
"775;""3ESOE"";""ARM  "";""EF   "";""5S   "";2;7"
"776;""3ESOF"";""AMR  "";""BYG  "";""425  "";2;7"
"777;""3ESOG"";""JCL  "";""FQU  "";""426  "";2;7"
"778;""4ESOA"";""APM  "";""ECO  "";""303  "";2;7"
"779;""4ESOB"";""EOG  "";""MAC  "";""525  "";2;7"
"780;""4ESOC"";""JME  "";""TIC  "";""TIC3 "";2;7"
"781;""4ESOD"";""MGG  "";""LCL  "";""522  "";2;7"
"782;""4ESOE"";""MPN  "";""EPVA "";""415  "";2;7"
"783;""4ESOF"";""CJG  "";""TEC  "";""510  "";2;7"
"784;""1FPB "";""MSF  "";""CAI  "";""111  "";2;7"
"785;""2FPB "";""CSM  "";""CAII "";""304  "";2;7"
"786;""1BS  "";""JCM  "";""ECO  "";""501  "";2;7"
"787;""1BSH "";""AIS  "";""FIL  "";""502  "";2;7"
"788;""1BCT "";""JAM  "";""LCL  "";""201  "";2;7"
"789;""1BA  "";""SRE  "";""CAU  "";""TIC2 "";2;7"
"790;""2BS  "";""FMC  "";""HFI  "";""521  "";2;7"
"791;""2BSH "";""MSV  "";""HES  "";""513  "";2;7"
"792;""2BCT "";""ICL  "";""HES  "";""526  "";2;7"
"793;""1GA  "";""JJH  "";""TC   "";""116  "";2;7"
"794;""1SMR "";""JBP  "";""REDLO"";""102  "";2;7"
"795;""2GA  "";""MGS  "";""OAGT "";""100  "";2;7"
"796;""2SMR "";""MGL  "";""APLWE"";""101  "";2;7"
"797;""1AFI "";""JMS  "";""OPI  "";""115  "";2;7"
"798;""1DAW "";""ETS  "";""BADAT"";""103  "";2;7"
"799;""2AFI "";""CAR  "";""CFI  "";""114  "";2;7"
"800;""2DAW "";""MSM  "";""DWESE"";""104  "";2;7"
"801;""1BPA "";""BMQ  "";""FR2  "";""     "";2;9"
"802;""2BPA "";""MJF  "";""HES  "";""     "";2;9"
"803;""2ESPA"";""MLG  "";""ACO  "";""     "";2;9"
"804;""1BPA "";""APM  "";""ECO  "";""     "";2;10"
